date,sku,qty,price,revenue
2024-02-28,SKU_028,41,78,3198
2024-02-29,SKU_028,46,78,3588
2024-03-01,SKU_028,44,78,3432
2024-03-02,SKU_028,38,78,2964
2024-03-03,SKU_028,36,78,2808
2024-03-04,SKU_028,38,78,2964
2024-03-05,SKU_028,35,78,2730
2024-03-06,SKU_028,41,78,3198
2024-03-07,SKU_028,44,78,3432
2024-03-08,SKU_028,40,78,3120
2024-03-09,SKU_028,48,78,3744
2024-03-10,SKU_028,48,78,3744
2024-03-11,SKU_028,42,78,3276
2024-03-12,SKU_028,43,78,3354
2024-03-13,SKU_028,37,78,2886
2024-03-14,SKU_028,39,78,3042
2024-03-15,SKU_028,46,78,3588
2024-03-16,SKU_028,38,78,2964
2024-03-17,SKU_028,47,78,3666
2024-03-18,SKU_028,45,78,3510
2024-03-19,SKU_028,44,78,3432
2024-03-20,SKU_028,36,78,2808
2024-03-21,SKU_028,39,78,3042
2024-03-22,SKU_028,43,78,3354
2024-03-23,SKU_028,36,78,2808
2024-03-24,SKU_028,40,78,3120
2024-03-25,SKU_028,44,78,3432
2024-03-26,SKU_028,38,78,2964
2024-03-27,SKU_028,37,78,2886
2024-03-28,SKU_028,33,78,2574
2024-03-29,SKU_028,39,78,3042
2024-03-30,SKU_028,44,78,3432
2024-03-31,SKU_028,37,78,2886
2024-04-01,SKU_028,41,78,3198
2024-04-02,SKU_028,40,78,3120
2024-04-03,SKU_028,38,78,2964
2024-04-04,SKU_028,44,78,3432
2024-04-05,SKU_028,47,78,3666
2024-04-06,SKU_028,45,78,3510
2024-04-07,SKU_028,38,78,2964
2024-04-08,SKU_028,49,78,3822
2024-04-09,SKU_028,45,78,3510
2024-04-10,SKU_028,39,78,3042
2024-04-11,SKU_028,37,78,2886
2024-04-12,SKU_028,45,78,3510
2024-04-13,SKU_028,41,78,3198
2024-04-14,SKU_028,37,78,2886
2024-04-15,SKU_028,40,78,3120
2024-04-16,SKU_028,39,78,3042
2024-04-17,SKU_028,37,78,2886
2024-04-18,SKU_028,45,78,3510
2024-04-19,SKU_028,44,78,3432
2024-04-20,SKU_028,44,78,3432
2024-04-21,SKU_028,44,78,3432
2024-04-22,SKU_028,37,78,2886
2024-04-23,SKU_028,38,78,2964
2024-04-24,SKU_028,46,78,3588
2024-04-25,SKU_028,41,78,3198
2024-04-26,SKU_028,34,78,2652
2024-04-27,SKU_028,41,78,3198
2024-04-28,SKU_028,43,78,3354
2024-04-29,SKU_028,43,78,3354
2024-04-30,SKU_028,37,78,2886
2024-05-01,SKU_028,48,78,3744
2024-05-02,SKU_028,34,78,2652
2024-05-03,SKU_028,41,78,3198
2024-05-04,SKU_028,48,78,3744
2024-05-05,SKU_028,43,78,3354
2024-05-06,SKU_028,44,78,3432
2024-05-07,SKU_028,36,78,2808
2024-05-08,SKU_028,42,78,3276
2024-05-09,SKU_028,40,78,3120
2024-05-10,SKU_028,36,78,2808
2024-05-11,SKU_028,44,78,3432
2024-05-12,SKU_028,37,78,2886
2024-05-13,SKU_028,38,78,2964
2024-05-14,SKU_028,42,78,3276
2024-05-15,SKU_028,40,78,3120
2024-05-16,SKU_028,41,78,3198
2024-05-17,SKU_028,40,78,3120
2024-05-18,SKU_028,46,78,3588
2024-05-19,SKU_028,37,78,2886
2024-05-20,SKU_028,39,78,3042
2024-05-21,SKU_028,42,78,3276
2024-05-22,SKU_028,36,78,2808
2024-05-23,SKU_028,36,78,2808
2024-05-24,SKU_028,41,78,3198
2024-05-25,SKU_028,44,78,3432
2024-05-26,SKU_028,45,78,3510
2024-05-27,SKU_028,41,78,3198
2024-05-28,SKU_028,38,78,2964
2024-05-29,SKU_028,42,78,3276
2024-05-30,SKU_028,43,78,3354
2024-05-31,SKU_028,42,78,3276
2024-06-01,SKU_028,46,78,3588
2024-06-02,SKU_028,36,78,2808
2024-06-03,SKU_028,38,78,2964
2024-06-04,SKU_028,45,78,3510
2024-06-05,SKU_028,34,78,2652
2024-06-06,SKU_028,38,78,2964
2024-06-07,SKU_028,38,78,2964
2024-06-08,SKU_028,34,78,2652
2024-06-09,SKU_028,40,78,3120
2024-06-10,SKU_028,44,78,3432
2024-06-11,SKU_028,41,78,3198
2024-06-12,SKU_028,44,78,3432
2024-06-13,SKU_028,45,78,3510
2024-06-14,SKU_028,39,78,3042
2024-06-15,SKU_028,51,78,3978
2024-06-16,SKU_028,39,78,3042
2024-06-17,SKU_028,40,78,3120
2024-06-18,SKU_028,38,78,2964
2024-06-19,SKU_028,43,78,3354
2024-06-20,SKU_028,39,78,3042
2024-06-21,SKU_028,40,78,3120
2024-06-22,SKU_028,40,78,3120
2024-06-23,SKU_028,40,78,3120
2024-06-24,SKU_028,41,78,3198
2024-06-25,SKU_028,39,78,3042
2024-06-26,SKU_028,39,78,3042
2024-06-27,SKU_028,45,78,3510
2024-06-28,SKU_028,39,78,3042
2024-06-29,SKU_028,42,78,3276
2024-06-30,SKU_028,37,78,2886
2024-07-01,SKU_028,39,78,3042
2024-07-02,SKU_028,35,78,2730
2024-07-03,SKU_028,48,78,3744
2024-07-04,SKU_028,46,78,3588
2024-07-05,SKU_028,43,78,3354
2024-07-06,SKU_028,49,78,3822
2024-07-07,SKU_028,44,78,3432
2024-07-08,SKU_028,40,78,3120
2024-07-09,SKU_028,42,78,3276
2024-07-10,SKU_028,46,78,3588
2024-07-11,SKU_028,37,78,2886
2024-07-12,SKU_028,36,78,2808
2024-07-13,SKU_028,42,78,3276
2024-07-14,SKU_028,38,78,2964
2024-07-15,SKU_028,31,78,2418
2024-07-16,SKU_028,35,78,2730
2024-07-17,SKU_028,39,78,3042
2024-07-18,SKU_028,41,78,3198
2024-07-19,SKU_028,41,78,3198
2024-07-20,SKU_028,49,78,3822
2024-07-21,SKU_028,40,78,3120
2024-07-22,SKU_028,42,78,3276
2024-07-23,SKU_028,34,78,2652
2024-07-24,SKU_028,40,78,3120
2024-07-25,SKU_028,42,78,3276
2024-07-26,SKU_028,35,78,2730
2024-07-27,SKU_028,37,78,2886
2024-07-28,SKU_028,43,78,3354
2024-07-29,SKU_028,38,78,2964
2024-07-30,SKU_028,40,78,3120
2024-07-31,SKU_028,43,78,3354
2024-08-01,SKU_028,49,78,3822
2024-08-02,SKU_028,40,78,3120
2024-08-03,SKU_028,48,78,3744
2024-08-04,SKU_028,32,78,2496
2024-08-05,SKU_028,41,78,3198
2024-08-06,SKU_028,39,78,3042
2024-08-07,SKU_028,38,78,2964
2024-08-08,SKU_028,43,78,3354
2024-08-09,SKU_028,40,78,3120
2024-08-10,SKU_028,32,78,2496
2024-08-11,SKU_028,34,78,2652
2024-08-12,SKU_028,43,78,3354
2024-08-13,SKU_028,34,78,2652
2024-08-14,SKU_028,44,78,3432
2024-08-15,SKU_028,41,78,3198
2024-08-16,SKU_028,40,78,3120
2024-08-17,SKU_028,40,78,3120
2024-08-18,SKU_028,43,78,3354
2024-08-19,SKU_028,36,78,2808
2024-08-20,SKU_028,41,78,3198
2024-08-21,SKU_028,36,78,2808
2024-08-22,SKU_028,41,78,3198
2024-08-23,SKU_028,43,78,3354
2024-08-24,SKU_028,41,78,3198
2024-08-25,SKU_028,43,78,3354
2024-08-26,SKU_028,38,78,2964
2024-08-27,SKU_028,40,78,3120
2024-08-28,SKU_028,40,78,3120
2024-08-29,SKU_028,39,78,3042
2024-08-30,SKU_028,37,78,2886
2024-08-31,SKU_028,39,78,3042
2024-09-01,SKU_028,36,78,2808
2024-09-02,SKU_028,34,78,2652
2024-09-03,SKU_028,38,78,2964
2024-09-04,SKU_028,43,78,3354
2024-09-05,SKU_028,41,78,3198
2024-09-06,SKU_028,35,78,2730
2024-09-07,SKU_028,39,78,3042
2024-09-08,SKU_028,43,78,3354
2024-09-09,SKU_028,39,78,3042
2024-09-10,SKU_028,35,78,2730
2024-09-11,SKU_028,50,78,3900
2024-09-12,SKU_028,40,78,3120
2024-09-13,SKU_028,36,78,2808
2024-09-14,SKU_028,41,78,3198
2024-09-15,SKU_028,40,78,3120
2024-09-16,SKU_028,34,78,2652
2024-09-17,SKU_028,41,78,3198
2024-09-18,SKU_028,45,78,3510
2024-09-19,SKU_028,40,78,3120
2024-09-20,SKU_028,32,78,2496
2024-09-21,SKU_028,42,78,3276
2024-09-22,SKU_028,43,78,3354
2024-09-23,SKU_028,38,78,2964
2024-09-24,SKU_028,38,78,2964
2024-09-25,SKU_028,50,78,3900
2024-09-26,SKU_028,38,78,2964
2024-09-27,SKU_028,36,78,2808
2024-09-28,SKU_028,41,78,3198
2024-09-29,SKU_028,43,78,3354
2024-09-30,SKU_028,43,78,3354
2024-10-01,SKU_028,30,78,2340
2024-10-02,SKU_028,38,78,2964
2024-10-03,SKU_028,45,78,3510
2024-10-04,SKU_028,42,78,3276
2024-10-05,SKU_028,35,78,2730
2024-10-06,SKU_028,46,78,3588
2024-10-07,SKU_028,44,78,3432
2024-10-08,SKU_028,39,78,3042
2024-10-09,SKU_028,44,78,3432
2024-10-10,SKU_028,49,78,3822
2024-10-11,SKU_028,36,78,2808
2024-10-12,SKU_028,43,78,3354
2024-10-13,SKU_028,49,78,3822
2024-10-14,SKU_028,43,78,3354
2024-10-15,SKU_028,37,78,2886
2024-10-16,SKU_028,41,78,3198
2024-10-17,SKU_028,46,78,3588
2024-10-18,SKU_028,36,78,2808
2024-10-19,SKU_028,40,78,3120
2024-10-20,SKU_028,40,78,3120
2024-10-21,SKU_028,38,78,2964
2024-10-22,SKU_028,41,78,3198
2024-10-23,SKU_028,40,78,3120
2024-10-24,SKU_028,43,78,3354
2024-10-25,SKU_028,45,78,3510
2024-10-26,SKU_028,35,78,2730
2024-10-27,SKU_028,41,78,3198
2024-10-28,SKU_028,40,78,3120
2024-10-29,SKU_028,41,78,3198
2024-10-30,SKU_028,40,78,3120
2024-10-31,SKU_028,36,78,2808
2024-11-01,SKU_028,46,78,3588
2024-11-02,SKU_028,48,78,3744
2024-11-03,SKU_028,43,78,3354
2024-11-04,SKU_028,43,78,3354
2024-11-05,SKU_028,41,78,3198
2024-11-06,SKU_028,44,78,3432
2024-11-07,SKU_028,30,78,2340
2024-11-08,SKU_028,40,78,3120
2024-11-09,SKU_028,38,78,2964
2024-11-10,SKU_028,41,78,3198
2024-11-11,SKU_028,45,78,3510
2024-11-12,SKU_028,41,78,3198
2024-11-13,SKU_028,39,78,3042
2024-11-14,SKU_028,35,78,2730
2024-11-15,SKU_028,40,78,3120
2024-11-16,SKU_028,43,78,3354
2024-11-17,SKU_028,37,78,2886
2024-11-18,SKU_028,32,78,2496
2024-11-19,SKU_028,50,78,3900
2024-11-20,SKU_028,42,78,3276
2024-11-21,SKU_028,40,78,3120
2024-11-22,SKU_028,46,78,3588
2024-11-23,SKU_028,41,78,3198
2024-11-24,SKU_028,46,78,3588
2024-11-25,SKU_028,46,78,3588
2024-11-26,SKU_028,35,78,2730
2024-11-27,SKU_028,42,78,3276
2024-11-28,SKU_028,48,78,3744
2024-11-29,SKU_028,36,78,2808
2024-11-30,SKU_028,36,78,2808
2024-12-01,SKU_028,37,78,2886
2024-12-02,SKU_028,44,78,3432
2024-12-03,SKU_028,42,78,3276
2024-12-04,SKU_028,33,78,2574
2024-12-05,SKU_028,42,78,3276
2024-12-06,SKU_028,39,78,3042
2024-12-07,SKU_028,40,78,3120
2024-12-08,SKU_028,37,78,2886
2024-12-09,SKU_028,42,78,3276
2024-12-10,SKU_028,45,78,3510
2024-12-11,SKU_028,38,78,2964
2024-12-12,SKU_028,34,78,2652
2024-12-13,SKU_028,39,78,3042
2024-12-14,SKU_028,44,78,3432
2024-12-15,SKU_028,39,78,3042
2024-12-16,SKU_028,34,78,2652
2024-12-17,SKU_028,44,78,3432
2024-12-18,SKU_028,46,78,3588
2024-12-19,SKU_028,41,78,3198
2024-12-20,SKU_028,34,78,2652
2024-12-21,SKU_028,39,78,3042
2024-12-22,SKU_028,41,78,3198
2024-12-23,SKU_028,37,78,2886
2024-12-24,SKU_028,43,78,3354
2024-12-25,SKU_028,37,78,2886
2024-12-26,SKU_028,41,78,3198
2024-12-27,SKU_028,40,78,3120
2024-12-28,SKU_028,43,78,3354
2024-12-29,SKU_028,40,78,3120
2024-12-30,SKU_028,40,78,3120
2024-01-01,SKU_029,84,83,6972
2024-01-02,SKU_029,52,83,4316
2024-01-03,SKU_029,125,83,10375
2024-01-04,SKU_029,28,83,2324
2024-01-05,SKU_029,84,83,6972
2024-01-06,SKU_029,62,83,5146
2024-01-07,SKU_029,33,83,2739
2024-01-08,SKU_029,63,83,5229
2024-01-09,SKU_029,61,83,5063
2024-01-10,SKU_029,38,83,3154
2024-01-11,SKU_029,60,83,4980
2024-01-12,SKU_029,81,83,6723
2024-01-13,SKU_029,62,83,5146
2024-01-14,SKU_029,35,83,2905
2024-01-15,SKU_029,34,83,2822
2024-01-16,SKU_029,45,83,3735
2024-01-17,SKU_029,80,83,6640
2024-01-18,SKU_029,26,83,2158
2024-01-19,SKU_029,59,83,4897
2024-01-20,SKU_029,3,83,249
2024-01-21,SKU_029,65,83,5395
2024-01-22,SKU_029,69,83,5727
2024-01-23,SKU_029,106,83,8798
2024-01-24,SKU_029,74,83,6142
2024-01-25,SKU_029,36,83,2988
2024-01-26,SKU_029,3,83,249
2024-01-27,SKU_029,62,83,5146
2024-01-28,SKU_029,38,83,3154
2024-01-29,SKU_029,57,83,4731
2024-01-30,SKU_029,27,83,2241
2024-01-31,SKU_029,43,83,3569
2024-02-01,SKU_029,0,83,0
2024-02-02,SKU_029,17,83,1411
2024-02-03,SKU_029,13,83,1079
2024-02-04,SKU_029,73,83,6059
2024-02-05,SKU_029,24,83,1992
2024-02-06,SKU_029,87,83,7221
2024-02-07,SKU_029,24,83,1992
2024-02-08,SKU_029,108,83,8964
2024-02-09,SKU_029,0,83,0
2024-02-10,SKU_029,60,83,4980
2024-02-11,SKU_029,49,83,4067
2024-02-12,SKU_029,13,83,1079
2024-02-13,SKU_029,32,83,2656
2024-02-14,SKU_029,40,83,3320
2024-02-15,SKU_029,55,83,4565
2024-02-16,SKU_029,21,83,1743
2024-02-17,SKU_029,60,83,4980
2024-02-18,SKU_029,51,83,4233
2024-02-19,SKU_029,70,83,5810
2024-02-20,SKU_029,23,83,1909
2024-02-21,SKU_029,36,83,2988
2024-02-22,SKU_029,89,83,7387
2024-02-23,SKU_029,21,83,1743
2024-02-24,SKU_029,7,83,581
2024-02-25,SKU_029,29,83,2407
2024-02-26,SKU_029,0,83,0
2024-02-27,SKU_029,96,83,7968
2024-02-28,SKU_029,39,83,3237
2024-02-29,SKU_029,40,83,3320
2024-03-01,SKU_029,69,83,5727
2024-03-02,SKU_029,27,83,2241
2024-03-03,SKU_029,41,83,3403
2024-03-04,SKU_029,26,83,2158
2024-03-05,SKU_029,0,83,0
2024-03-06,SKU_029,49,83,4067
2024-03-07,SKU_029,77,83,6391
2024-03-08,SKU_029,50,83,4150
2024-03-09,SKU_029,74,83,6142
2024-03-10,SKU_029,16,83,1328
2024-03-11,SKU_029,26,83,2158
2024-03-12,SKU_029,10,83,830
2024-03-13,SKU_029,58,83,4814
2024-03-14,SKU_029,38,83,3154
2024-03-15,SKU_029,37,83,3071
2024-03-16,SKU_029,67,83,5561
2024-03-17,SKU_029,34,83,2822
2024-03-18,SKU_029,79,83,6557
2024-03-19,SKU_029,54,83,4482
2024-03-20,SKU_029,37,83,3071
2024-03-21,SKU_029,3,83,249
2024-03-22,SKU_029,67,83,5561
2024-03-23,SKU_029,56,83,4648
2024-03-24,SKU_029,57,83,4731
2024-03-25,SKU_029,58,83,4814
2024-03-26,SKU_029,32,83,2656
2024-03-27,SKU_029,43,83,3569
2024-03-28,SKU_029,34,83,2822
2024-03-29,SKU_029,84,83,6972
2024-03-30,SKU_029,40,83,3320
2024-03-31,SKU_029,30,83,2490
2024-04-01,SKU_029,85,83,7055
2024-04-02,SKU_029,82,83,6806
2024-04-03,SKU_029,54,83,4482
2024-04-04,SKU_029,44,83,3652
2024-04-05,SKU_029,37,83,3071
2024-04-06,SKU_029,46,83,3818
2024-04-07,SKU_029,22,83,1826
2024-04-08,SKU_029,61,83,5063
2024-04-09,SKU_029,95,83,7885
2024-04-10,SKU_029,64,83,5312
2024-04-11,SKU_029,16,83,1328
2024-04-12,SKU_029,61,83,5063
2024-04-13,SKU_029,53,83,4399
2024-04-14,SKU_029,60,83,4980
2024-04-15,SKU_029,24,83,1992
2024-04-16,SKU_029,48,83,3984
2024-04-17,SKU_029,73,83,6059
2024-04-18,SKU_029,17,83,1411
2024-04-19,SKU_029,35,83,2905
2024-04-20,SKU_029,39,83,3237
2024-04-21,SKU_029,76,83,6308
2024-04-22,SKU_029,81,83,6723
2024-04-23,SKU_029,0,83,0
2024-04-24,SKU_029,76,83,6308
2024-04-25,SKU_029,81,83,6723
2024-04-26,SKU_029,80,83,6640
2024-04-27,SKU_029,32,83,2656
2024-04-28,SKU_029,41,83,3403
2024-04-29,SKU_029,2,83,166
2024-04-30,SKU_029,0,83,0
2024-05-01,SKU_029,37,83,3071
2024-05-02,SKU_029,50,83,4150
2024-05-03,SKU_029,53,83,4399
2024-05-04,SKU_029,71,83,5893
2024-05-05,SKU_029,136,83,11288
2024-05-06,SKU_029,36,83,2988
2024-05-07,SKU_029,17,83,1411
2024-05-08,SKU_029,63,83,5229
2024-05-09,SKU_029,54,83,4482
2024-05-10,SKU_029,31,83,2573
2024-05-11,SKU_029,74,83,6142
2024-05-12,SKU_029,24,83,1992
2024-05-13,SKU_029,44,83,3652
2024-05-14,SKU_029,45,83,3735
2024-05-15,SKU_029,20,83,1660
2024-05-16,SKU_029,0,83,0
2024-05-17,SKU_029,54,83,4482
2024-05-18,SKU_029,87,83,7221
2024-05-19,SKU_029,75,83,6225
2024-05-20,SKU_029,77,83,6391
2024-05-21,SKU_029,24,83,1992
2024-05-22,SKU_029,54,83,4482
2024-05-23,SKU_029,6,83,498
2024-05-24,SKU_029,52,83,4316
2024-05-25,SKU_029,87,83,7221
2024-05-26,SKU_029,88,83,7304
2024-05-27,SKU_029,106,83,8798
2024-05-28,SKU_029,76,83,6308
2024-05-29,SKU_029,61,83,5063
2024-05-30,SKU_029,73,83,6059
2024-05-31,SKU_029,67,83,5561
2024-06-01,SKU_029,24,83,1992
2024-06-02,SKU_029,4,83,332
2024-06-03,SKU_029,73,83,6059
2024-06-04,SKU_029,108,83,8964
2024-06-05,SKU_029,74,83,6142
2024-06-06,SKU_029,0,83,0
2024-06-07,SKU_029,33,83,2739
2024-06-08,SKU_029,42,83,3486
2024-06-09,SKU_029,0,83,0
2024-06-10,SKU_029,8,83,664
2024-06-11,SKU_029,46,83,3818
2024-06-12,SKU_029,55,83,4565
2024-06-13,SKU_029,19,83,1577
2024-06-14,SKU_029,7,83,581
2024-06-15,SKU_029,82,83,6806
2024-06-16,SKU_029,36,83,2988
2024-06-17,SKU_029,41,83,3403
2024-06-18,SKU_029,32,83,2656
2024-06-19,SKU_029,25,83,2075
2024-06-20,SKU_029,85,83,7055
2024-06-21,SKU_029,22,83,1826
2024-06-22,SKU_029,53,83,4399
2024-06-23,SKU_029,48,83,3984
2024-06-24,SKU_029,0,83,0
2024-06-25,SKU_029,54,83,4482
2024-06-26,SKU_029,3,83,249
2024-06-27,SKU_029,66,83,5478
2024-06-28,SKU_029,13,83,1079
2024-06-29,SKU_029,63,83,5229
2024-06-30,SKU_029,35,83,2905
2024-07-01,SKU_029,28,83,2324
2024-07-02,SKU_029,54,83,4482
2024-07-03,SKU_029,5,83,415
2024-07-04,SKU_029,46,83,3818
2024-07-05,SKU_029,70,83,5810
2024-07-06,SKU_029,78,83,6474
2024-07-07,SKU_029,34,83,2822
2024-07-08,SKU_029,38,83,3154
2024-07-09,SKU_029,5,83,415
2024-07-10,SKU_029,26,83,2158
2024-07-11,SKU_029,3,83,249
2024-07-12,SKU_029,60,83,4980
2024-07-13,SKU_029,72,83,5976
2024-07-14,SKU_029,34,83,2822
2024-07-15,SKU_029,17,83,1411
2024-07-16,SKU_029,56,83,4648
2024-07-17,SKU_029,23,83,1909
2024-07-18,SKU_029,67,83,5561
2024-07-19,SKU_029,103,83,8549
2024-07-20,SKU_029,22,83,1826
2024-07-21,SKU_029,26,83,2158
2024-07-22,SKU_029,5,83,415
2024-07-23,SKU_029,52,83,4316
2024-07-24,SKU_029,50,83,4150
2024-07-25,SKU_029,40,83,3320
2024-07-26,SKU_029,48,83,3984
2024-07-27,SKU_029,17,83,1411
2024-07-28,SKU_029,0,83,0
2024-07-29,SKU_029,26,83,2158
2024-07-30,SKU_029,0,83,0
2024-07-31,SKU_029,22,83,1826
2024-08-01,SKU_029,56,83,4648
2024-08-02,SKU_029,49,83,4067
2024-08-03,SKU_029,0,83,0
2024-08-04,SKU_029,78,83,6474
2024-08-05,SKU_029,42,83,3486
2024-08-06,SKU_029,10,83,830
2024-08-07,SKU_029,37,83,3071
2024-08-08,SKU_029,31,83,2573
2024-08-09,SKU_029,23,83,1909
2024-08-10,SKU_029,71,83,5893
2024-08-11,SKU_029,16,83,1328
2024-08-12,SKU_029,53,83,4399
2024-08-13,SKU_029,9,83,747
2024-08-14,SKU_029,46,83,3818
2024-08-15,SKU_029,55,83,4565
2024-08-16,SKU_029,55,83,4565
2024-08-17,SKU_029,50,83,4150
2024-08-18,SKU_029,41,83,3403
2024-08-19,SKU_029,17,83,1411
2024-08-20,SKU_029,17,83,1411
2024-08-21,SKU_029,56,83,4648
2024-08-22,SKU_029,11,83,913
2024-08-23,SKU_029,5,83,415
2024-08-24,SKU_029,89,83,7387
2024-08-25,SKU_029,40,83,3320
2024-08-26,SKU_029,66,83,5478
2024-08-27,SKU_029,73,83,6059
2024-08-28,SKU_029,49,83,4067
2024-08-29,SKU_029,37,83,3071
2024-08-30,SKU_029,37,83,3071
2024-08-31,SKU_029,94,83,7802
2024-09-01,SKU_029,31,83,2573
2024-09-02,SKU_029,53,83,4399
2024-09-03,SKU_029,67,83,5561
2024-09-04,SKU_029,55,83,4565
2024-09-05,SKU_029,79,83,6557
2024-09-06,SKU_029,36,83,2988
2024-09-07,SKU_029,67,83,5561
2024-09-08,SKU_029,0,83,0
2024-09-09,SKU_029,86,83,7138
2024-09-10,SKU_029,80,83,6640
2024-09-11,SKU_029,39,83,3237
2024-09-12,SKU_029,60,83,4980
2024-09-13,SKU_029,73,83,6059
2024-09-14,SKU_029,18,83,1494
2024-09-15,SKU_029,43,83,3569
2024-09-16,SKU_029,10,83,830
2024-09-17,SKU_029,80,83,6640
2024-09-18,SKU_029,71,83,5893
2024-09-19,SKU_029,39,83,3237
2024-09-20,SKU_029,36,83,2988
2024-09-21,SKU_029,43,83,3569
2024-09-22,SKU_029,22,83,1826
2024-09-23,SKU_029,42,83,3486
2024-09-24,SKU_029,18,83,1494
2024-09-25,SKU_029,73,83,6059
2024-09-26,SKU_029,80,83,6640
2024-09-27,SKU_029,75,83,6225
2024-09-28,SKU_029,13,83,1079
2024-09-29,SKU_029,41,83,3403
2024-09-30,SKU_029,64,83,5312
2024-10-01,SKU_029,70,83,5810
2024-10-02,SKU_029,0,83,0
2024-10-03,SKU_029,69,83,5727
2024-10-04,SKU_029,12,83,996
2024-10-05,SKU_029,43,83,3569
2024-10-06,SKU_029,84,83,6972
2024-10-07,SKU_029,80,83,6640
2024-10-08,SKU_029,86,83,7138
2024-10-09,SKU_029,17,83,1411
2024-10-10,SKU_029,24,83,1992
2024-10-11,SKU_029,31,83,2573
2024-10-12,SKU_029,43,83,3569
2024-10-13,SKU_029,54,83,4482
2024-10-14,SKU_029,84,83,6972
2024-10-15,SKU_029,21,83,1743
2024-10-16,SKU_029,29,83,2407
2024-10-17,SKU_029,89,83,7387
2024-10-18,SKU_029,14,83,1162
2024-10-19,SKU_029,68,83,5644
2024-10-20,SKU_029,45,83,3735
2024-10-21,SKU_029,59,83,4897
2024-10-22,SKU_029,24,83,1992
2024-10-23,SKU_029,68,83,5644
2024-10-24,SKU_029,29,83,2407
2024-10-25,SKU_029,7,83,581
2024-10-26,SKU_029,61,83,5063
2024-10-27,SKU_029,0,83,0
2024-10-28,SKU_029,31,83,2573
2024-10-29,SKU_029,56,83,4648
2024-10-30,SKU_029,69,83,5727
2024-10-31,SKU_029,83,83,6889
2024-11-01,SKU_029,99,83,8217
2024-11-02,SKU_029,90,83,7470
2024-11-03,SKU_029,53,83,4399
2024-11-04,SKU_029,80,83,6640
2024-11-05,SKU_029,53,83,4399
2024-11-06,SKU_029,67,83,5561
2024-11-07,SKU_029,30,83,2490
2024-11-08,SKU_029,61,83,5063
2024-11-09,SKU_029,34,83,2822
2024-11-10,SKU_029,43,83,3569
2024-11-11,SKU_029,61,83,5063
2024-11-12,SKU_029,108,83,8964
2024-11-13,SKU_029,59,83,4897
2024-11-14,SKU_029,47,83,3901
2024-11-15,SKU_029,24,83,1992
2024-11-16,SKU_029,73,83,6059
2024-11-17,SKU_029,38,83,3154
2024-11-18,SKU_029,58,83,4814
2024-11-19,SKU_029,68,83,5644
2024-11-20,SKU_029,84,83,6972
2024-11-21,SKU_029,72,83,5976
2024-11-22,SKU_029,12,83,996
2024-11-23,SKU_029,0,83,0
2024-11-24,SKU_029,68,83,5644
2024-11-25,SKU_029,50,83,4150
2024-11-26,SKU_029,59,83,4897
2024-11-27,SKU_029,97,83,8051
2024-11-28,SKU_029,30,83,2490
2024-11-29,SKU_029,85,83,7055
2024-11-30,SKU_029,30,83,2490
2024-12-01,SKU_029,93,83,7719
2024-12-02,SKU_029,69,83,5727
2024-12-03,SKU_029,4,83,332
2024-12-04,SKU_029,35,83,2905
2024-12-05,SKU_029,103,83,8549
2024-12-06,SKU_029,99,83,8217
2024-12-07,SKU_029,65,83,5395
2024-12-08,SKU_029,58,83,4814
2024-12-09,SKU_029,54,83,4482
2024-12-10,SKU_029,60,83,4980
2024-12-11,SKU_029,43,83,3569
2024-12-12,SKU_029,82,83,6806
2024-12-13,SKU_029,64,83,5312
2024-12-14,SKU_029,20,83,1660
2024-12-15,SKU_029,66,83,5478
2024-12-16,SKU_029,52,83,4316
2024-12-17,SKU_029,39,83,3237
2024-12-18,SKU_029,102,83,8466
2024-12-19,SKU_029,50,83,4150
2024-12-20,SKU_029,0,83,0
2024-12-21,SKU_029,41,83,3403
2024-12-22,SKU_029,76,83,6308
2024-12-23,SKU_029,21,83,1743
2024-12-24,SKU_029,75,83,6225
2024-12-25,SKU_029,19,83,1577
2024-12-26,SKU_029,86,83,7138
2024-12-27,SKU_029,31,83,2573
2024-12-28,SKU_029,37,83,3071
2024-12-29,SKU_029,35,83,2905
2024-12-30,SKU_029,65,83,5395
2024-01-01,SKU_030,52,88,4576
2024-01-02,SKU_030,44,88,3872
2024-01-03,SKU_030,35,88,3080
2024-01-04,SKU_030,46,88,4048
2024-01-05,SKU_030,43,88,3784
2024-01-06,SKU_030,48,88,4224
2024-01-07,SKU_030,41,88,3608
2024-01-08,SKU_030,43,88,3784
2024-01-09,SKU_030,48,88,4224
2024-01-10,SKU_030,50,88,4400
2024-01-11,SKU_030,41,88,3608
2024-01-12,SKU_030,44,88,3872
2024-01-13,SKU_030,45,88,3960
2024-01-14,SKU_030,45,88,3960
2024-01-15,SKU_030,42,88,3696
2024-01-16,SKU_030,49,88,4312
2024-01-17,SKU_030,35,88,3080
2024-01-18,SKU_030,42,88,3696
2024-01-19,SKU_030,45,88,3960
2024-01-20,SKU_030,46,88,4048
2024-01-21,SKU_030,49,88,4312
2024-01-22,SKU_030,49,88,4312
2024-01-23,SKU_030,42,88,3696
2024-01-24,SKU_030,49,88,4312
2024-01-25,SKU_030,40,88,3520
2024-01-26,SKU_030,48,88,4224
2024-01-27,SKU_030,51,88,4488
2024-01-28,SKU_030,49,88,4312
2024-01-29,SKU_030,44,88,3872
